scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00713,agreeableness,low,as_pas_only,none,trait_agreeableness_00713_act_004,low,"['trait_agreeableness_00713_act_001', 'trait_agreeableness_00713_act_002', 'trait_agreeableness_00713_act_003', 'trait_agreeableness_00713_act_004']","[""You could accept the nomination gracefully as it honors not just your work but also your team's effort."", 'Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.', 'Decline the nomination if it makes you uncomfortable; maintaining your personal comfort is more important than external recognition.', 'You might just let them know that while you appreciate the gesture, you prefer achievements to be celebrated internally rather than publicly.']","['high', 'high', 'low', 'low']","[-5.5859375, -2.80859375, -5.08203125, -1.9599609375]","[-0.279296875, -0.13374255952380953, -0.24200148809523808, -0.0816650390625]","[0.2265932410955429, 0.26209601759910583, 0.23520369827747345, 0.27610698342323303]",0.48868928782280013,0.5113107121771998,0.011310712177199811
trait_agreeableness_00714,agreeableness,low,as_pas_only,none,trait_agreeableness_00714_act_003,low,"['trait_agreeableness_00714_act_001', 'trait_agreeableness_00714_act_002', 'trait_agreeableness_00714_act_003', 'trait_agreeableness_00714_act_004']","['Just let them know that your current responsibilities cannot be set aside, and you must prioritize completing your pending work this weekend.', 'You might consider delegating some of your tasks or rescheduling commitments so you can join your friends and maintain those cherished relationships.', 'Suggest an alternate weekend for the getaway when you are less busy, demonstrating your interest while staying committed to your personal obligations.', 'Perhaps you could work a few extra hours before the weekend to clear up some urgent tasks, allowing you to enjoy the getaway without worries.']","['low', 'high', 'low', 'high']","[-2.9453125, -1.5712890625, -0.4443359375, -2.6640625]","[-0.12272135416666667, -0.0628515625, -0.0177734375, -0.09866898148148148]","[0.23828275501728058, 0.2529843747615814, 0.2646493911743164, 0.2440834939479828]",0.4970678613026759,0.5029321386973241,0.002932138697324116
trait_agreeableness_00715,agreeableness,low,as_pas_only,none,trait_agreeableness_00715_act_001,high,"['trait_agreeableness_00715_act_001', 'trait_agreeableness_00715_act_002', 'trait_agreeableness_00715_act_003', 'trait_agreeableness_00715_act_004']","['Suggest a team coffee break for everyone to refresh and help Ulisess feel less isolated in his stress.', 'Advise Ulisess to delegate some tasks to others to manage his workload better, which might alleviate his stress.', 'Offer to take a short walk with Ulisess during lunch, allowing for a change of scenery and a physical break from work.', 'Recommend that Ulisess reevaluate his project timeline and priorities, possibly pushing back less critical tasks.']","['high', 'low', 'high', 'low']","[-0.0288848876953125, -4.37109375, -4.77734375, -5.05859375]","[-0.0013129494406960227, -0.19004755434782608, -0.1837439903846154, -0.2529296875]","[0.2907998561859131, 0.24078410863876343, 0.2423066943883896, 0.2261093109846115]",0.5331065664621164,0.4668934335378836,-0.033106566462116405
trait_agreeableness_00716,agreeableness,low,as_pas_only,none,trait_agreeableness_00716_act_001,low,"['trait_agreeableness_00716_act_001', 'trait_agreeableness_00716_act_002', 'trait_agreeableness_00716_act_003', 'trait_agreeableness_00716_act_004']","['Decline the invitation as your workload and commitments cannot be compromised for additional social events.', 'Skip the ball; prioritize completing your major project and maintaining your current commitments.', ""Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments."", 'Consider attending the charity ball for just a short time to show support before focusing back on your project.']","['low', 'low', 'high', 'high']","[-0.020263671875, -5.734375, -7.14453125, -15.328125]","[-0.0011919806985294119, -0.38229166666666664, -0.24636314655172414, -0.76640625]","[0.3411904275417328, 0.233070507645607, 0.26700559258461, 0.15873347222805023]",0.4257390648126602,0.5742609351873398,0.07426093518733978
trait_agreeableness_00717,agreeableness,low,as_pas_only,none,trait_agreeableness_00717_act_003,low,"['trait_agreeableness_00717_act_001', 'trait_agreeableness_00717_act_002', 'trait_agreeableness_00717_act_003', 'trait_agreeableness_00717_act_004']","['Consider crafting homemade gifts, which can be both meaningful and budget-friendly.', 'You might also think about baking treats to bring to the parties, as this is an affordable and heartfelt alternative to traditional gifts.', 'Just opt out of gift-giving and explain your financial situation honestly if anyone asks.', 'Alternatively, buy a single bulk gift item that you can split among the various parties to minimize costs.']","['high', 'high', 'low', 'low']","[-4.59375, -10.484375, -0.04730224609375, -13.3125]","[-0.328125, -0.419375, -0.002782485064338235, -0.665625]","[0.24932394921779633, 0.22758027911186218, 0.3451901972293854, 0.1779055893421173]",0.47690422122323184,0.5230957787767682,0.02309577877676816
trait_agreeableness_00718,agreeableness,low,as_pas_only,none,trait_agreeableness_00718_act_001,low,"['trait_agreeableness_00718_act_001', 'trait_agreeableness_00718_act_002', 'trait_agreeableness_00718_act_003', 'trait_agreeableness_00718_act_004']","[""You should remain neutral, not laughing or reacting, to clearly indicate that such jokes aren't suitable for the workplace."", ""You might offer a light smile to acknowledge Geordie's attempt at humor without encouraging the nature of the joke."", 'Address Geordie later in private, suggesting that he consider the timing and content of his jokes more carefully in the future.', 'Perhaps gently change the subject to help move the conversation away from the joke and towards more appropriate meeting topics.']","['low', 'high', 'low', 'high']","[-0.0034618377685546875, -6.09765625, -6.921875, -8.9375]","[-0.00015051468558933425, -0.26511548913043476, -0.276875, -0.4255952380952381]","[0.31456679105758667, 0.24134595692157745, 0.23852446675300598, 0.20556282997131348]",0.4469087669145122,0.5530912330854878,0.0530912330854878
trait_agreeableness_00719,agreeableness,low,as_pas_only,none,trait_agreeableness_00719_act_002,low,"['trait_agreeableness_00719_act_001', 'trait_agreeableness_00719_act_002', 'trait_agreeableness_00719_act_003', 'trait_agreeableness_00719_act_004']","['You might consider asking her if there’s anything specific you can do to help, showing your support goes beyond just professional boundaries.', 'Evaluate if sending flowers could set a precedent you’re uncomfortable with; maintaining professional boundaries is crucial.', 'Sending a thoughtful card along with the flowers can express your support and empathy during her difficult times.', 'Consider simply acknowledging her situation verbally when appropriate, which keeps the support subtle and professional.']","['high', 'low', 'high', 'low']","[-17.703125, -0.02734375, -6.9765625, -8.765625]","[-0.708125, -0.0014391447368421052, -0.3671875, -0.515625]","[0.17712271213531494, 0.35907402634620667, 0.24908152222633362, 0.2147216796875]",0.42620425976540205,0.5737957402345979,0.0737957402345979
trait_agreeableness_00720,agreeableness,low,as_pas_only,none,trait_agreeableness_00720_act_001,low,"['trait_agreeableness_00720_act_001', 'trait_agreeableness_00720_act_002', 'trait_agreeableness_00720_act_003', 'trait_agreeableness_00720_act_004']","['Suggest that Shandel looks into affordable financing or leasing options for a new laptop instead of giving yours away.', 'Keep the laptop for yourself since it could be useful for your future needs, and Shandel can explore other options to acquire one.', 'Consider surprising Shandel with the laptop, making it a heartfelt gesture to help them succeed in their projects.', 'You could gift the laptop to Shandel, as it would really boost their productivity and show how much you support their endeavors.']","['low', 'low', 'high', 'high']","[-0.0051116943359375, -5.31640625, -9.9765625, -12.3828125]","[-0.00023234974254261363, -0.20447716346153846, -0.47507440476190477, -0.4953125]","[0.32821664214134216, 0.26758280396461487, 0.20414526760578156, 0.20005527138710022]",0.40420054501593927,0.5957994549840607,0.09579945498406073
trait_agreeableness_00721,agreeableness,low,as_pas_only,none,trait_agreeableness_00721_act_003,low,"['trait_agreeableness_00721_act_001', 'trait_agreeableness_00721_act_002', 'trait_agreeableness_00721_act_003', 'trait_agreeableness_00721_act_004']","['You might consider gently expressing to Loujain how much effort and care you put into looking after their cat, which could naturally lead them to offer some form of gratitude.', 'Perhaps you could ask Loujain if they’d be willing to cover the costs you incurred while caring for their pet, as a kind gesture of appreciation.', 'Directly ask Loujain for a compensation for the expenses and time you invested in taking care of the cat, emphasizing that it is only fair.', 'Tell Loujain that taking care of their cat involved certain costs and effort on your part, and it would be reasonable to expect some form of compensation for your troubles.']","['high', 'high', 'low', 'low']","[-1.4462890625, -1.13671875, -0.97119140625, -6.41796875]","[-0.04253791360294118, -0.03666834677419355, -0.032373046875, -0.18876378676470587]","[0.25772756338119507, 0.25924474000930786, 0.2603606879711151, 0.22266696393489838]",0.5169723265009668,0.4830276734990332,-0.016972326500966806
trait_agreeableness_00722,agreeableness,low,as_pas_only,none,trait_agreeableness_00722_act_001,low,"['trait_agreeableness_00722_act_001', 'trait_agreeableness_00722_act_002', 'trait_agreeableness_00722_act_003', 'trait_agreeableness_00722_act_004']","['Politely decline, explaining that you already have commitments to your personal health this weekend.', 'Offer to help Nazair for a few hours on one day of the weekend so you can also have time for your relaxation.', 'Suggest that Nazair asks other friends who might not already have plans, as your weekend is already booked for personal time.', ""Suggest that Nazair could hire professional movers and you'll provide support by organizing meals or refreshments for everyone on the moving day.""]","['low', 'high', 'low', 'high']","[-0.72119140625, -5.80859375, -6.1640625, -3.318359375]","[-0.04242302389705882, -0.23234375, -0.2465625, -0.12290219907407407]","[0.2805011570453644, 0.23198138177394867, 0.2287062257528305, 0.2588111460208893]",0.4907925716751133,0.5092074283248866,0.009207428324886635
trait_agreeableness_00723,agreeableness,low,as_pas_only,none,trait_agreeableness_00723_act_002,low,"['trait_agreeableness_00723_act_001', 'trait_agreeableness_00723_act_002', 'trait_agreeableness_00723_act_003', 'trait_agreeableness_00723_act_004']","[""Maybe express to Tavleen how you're feeling and ask if she's open to the idea of ordering a ride for you, so she can continue enjoying the party."", 'Tell Tavleen directly that you need to leave for your own comfort, regardless of her having fun.', 'You could suggest a compromise to Tavleen; perhaps staying just a bit longer to meet her happiness, then leaving together.', 'Inform Tavleen that you are calling a taxi for yourself because you want to leave now.']","['high', 'low', 'high', 'low']","[-6.76953125, -0.2220458984375, -10.15625, -1.6279296875]","[-0.19910386029411764, -0.010573614211309524, -0.40625, -0.08568050986842106]","[0.24151785671710968, 0.2916264533996582, 0.19633010029792786, 0.27052563428878784]",0.43784793744170947,0.5621520625582905,0.06215206255829053
trait_agreeableness_00724,agreeableness,low,as_pas_only,none,trait_agreeableness_00724_act_004,high,"['trait_agreeableness_00724_act_001', 'trait_agreeableness_00724_act_002', 'trait_agreeableness_00724_act_003', 'trait_agreeableness_00724_act_004']","['Suggest that Josalyn finds an alternative or waits for another time when you are less occupied.', 'Keep your business appointment as planned; it’s important to prioritize commitments that impact your professional goals.', 'Perhaps offer to help Josalyn after your business appointment, blending commitment with your supportive nature.', ""You might consider rescheduling the business appointment if Josalyn's request could foster a supportive relationship.""]","['low', 'low', 'high', 'high']","[-5.36328125, -13.109375, -2.30078125, -0.1595458984375]","[-0.2681640625, -0.6899671052631579, -0.12109375, -0.007977294921875]","[0.2432219535112381, 0.15952032804489136, 0.2817569375038147, 0.31550079584121704]",0.5972577244451981,0.4027422755548019,-0.09725772444519809
trait_agreeableness_00725,agreeableness,low,as_pas_only,none,trait_agreeableness_00725_act_002,high,"['trait_agreeableness_00725_act_001', 'trait_agreeableness_00725_act_002', 'trait_agreeableness_00725_act_003', 'trait_agreeableness_00725_act_004']","[""Apologize sincerely to Webber for the comment and ask them how they feel or if there's anything they'd like to talk about."", 'Express your regret over the upsetting comment, then gently shift the conversation towards a topic that Webber enjoys to lighten the mood.', 'Clarify your comment to Webber, explaining your point of view so they understand your perspective better.', 'Ask Webber to explain why your comment upset them, which can lead to a clearer understanding on both sides.']","['high', 'high', 'low', 'low']","[-1.8212890625, -0.2578125, -2.798828125, -7.2421875]","[-0.06504603794642858, -0.0103125, -0.13994140625, -0.3291903409090909]","[0.2665271759033203, 0.2815217673778534, 0.24729473888874054, 0.20465628802776337]",0.5480489596143054,0.45195104038569456,-0.04804895961430544
trait_agreeableness_00726,agreeableness,low,as_pas_only,none,trait_agreeableness_00726_act_002,high,"['trait_agreeableness_00726_act_001', 'trait_agreeableness_00726_act_002', 'trait_agreeableness_00726_act_003', 'trait_agreeableness_00726_act_004']","['Suggest that Stevielynn should speak to a financial advisor to better manage her expenses and debt.', 'Offer to help Stevielynn by covering some of her medical expenses or by lending her money if that feels right to you.', 'Advise Stevielynn to negotiate the bills or seek cheaper medical alternatives for future treatments.', 'Consider providing support by helping Stevielynn find financial aid programs or charities that assist with medical bills.']","['low', 'high', 'low', 'high']","[-6.90625, -0.0017728805541992188, -7.375, -10.421875]","[-0.3288690476190476, -6.818771362304688e-05, -0.3881578947368421, -0.4962797619047619]","[0.23937258124351501, 0.33256059885025024, 0.2255929708480835, 0.20247381925582886]",0.5350344340513478,0.46496556594865224,-0.03503443405134776
trait_agreeableness_00727,agreeableness,low,as_pas_only,none,trait_agreeableness_00727_act_001,high,"['trait_agreeableness_00727_act_001', 'trait_agreeableness_00727_act_002', 'trait_agreeableness_00727_act_003', 'trait_agreeableness_00727_act_004']","['Consider starting with the positive aspects of the policy, then transition into your concerns, ensuring you maintain a respectful tone throughout.', 'Directly challenge the policy by presenting strong, logical arguments against it and demand a review from management.', 'You could express your concerns by highlighting how the policy impacts team morale, and gently suggest possible alternatives that could benefit everyone.', ""Question the policy's fairness and effectiveness in the meeting, and push for an immediate reconsideration by presenting the overall dissatisfaction of your colleagues.""]","['high', 'low', 'high', 'low']","[-1.0927734375, -5.13671875, -4.38671875, -1.435546875]","[-0.0455322265625, -0.2568359375, -0.18277994791666666, -0.053168402777777776]","[0.27220699191093445, 0.22035923600196838, 0.23729759454727173, 0.270136296749115]",0.5095045257205336,0.4904954742794664,-0.009504525720533619
trait_agreeableness_00728,agreeableness,low,as_pas_only,none,trait_agreeableness_00728_act_001,low,"['trait_agreeableness_00728_act_001', 'trait_agreeableness_00728_act_002', 'trait_agreeableness_00728_act_003', 'trait_agreeableness_00728_act_004']","[""Propose a formal vote on the project during the next team meeting to decisively address and move beyond Kashtin's opposition."", ""Firmly defend your project's merits in the next meeting, showcasing robust evidence and data to counter his objections."", 'Consider inviting Kashtin to co-present the project, integrating his viewpoints to strengthen the proposal.', 'Schedule a one-on-one meeting with Kashtin to understand his concerns and discuss potential compromises.']","['low', 'low', 'high', 'high']","[-0.7392578125, -3.85546875, -3.81640625, -0.73828125]","[-0.02843299278846154, -0.1676290760869565, -0.20086348684210525, -0.03885690789473684]","[0.2701750099658966, 0.23506776988506317, 0.2273838371038437, 0.26737335324287415]",0.49475720509163157,0.5052427949083684,0.005242794908368431
trait_agreeableness_00729,agreeableness,low,as_pas_only,none,trait_agreeableness_00729_act_004,low,"['trait_agreeableness_00729_act_001', 'trait_agreeableness_00729_act_002', 'trait_agreeableness_00729_act_003', 'trait_agreeableness_00729_act_004']","['Offer to spend time with Janely, perhaps going for a walk or watching a movie together to help her feel less alone.', 'Consider sending Janely a care package filled with her favorite treats and a heartfelt note to show your support and affection.', 'Encourage Janely to join a support group where she can connect with people who understand her grief and can offer perspective.', 'Suggest that Janely seeks professional counseling to address her feelings of hopelessness and to develop coping strategies.']","['high', 'high', 'low', 'low']","[-3.248046875, -3.951171875, -11.015625, -1.3740234375]","[-0.129921875, -0.17179008152173914, -0.458984375, -0.0654296875]","[0.26700761914253235, 0.2560592591762543, 0.19213815033435822, 0.2847949266433716]",0.5230669017016992,0.4769330982983008,-0.023066901701699227
trait_agreeableness_00730,agreeableness,low,as_pas_only,none,trait_agreeableness_00730_act_001,low,"['trait_agreeableness_00730_act_001', 'trait_agreeableness_00730_act_002', 'trait_agreeableness_00730_act_003', 'trait_agreeableness_00730_act_004']","['Withhold Meital’s paycheck as a firm action to underline the seriousness of the performance issues and motivate improvement.', 'Consider setting up a meeting with Meital to openly discuss performance issues and explore supportive measures to help improve their work.', 'Implement a direct policy that ties Meital’s pay to specific performance metrics, ensuring accountability and immediate consequences for underperformance.', 'You might want to create an improvement plan that outlines clear goals and timelines for Meital, providing regular feedback and encouragement.']","['low', 'high', 'low', 'high']","[-0.0004968643188476562, -16.84375, -13.421875, -24.34375]","[-2.258474176580256e-05, -0.7323369565217391, -0.5592447916666666, -1.0143229166666667]","[0.4140607714653015, 0.19907833635807037, 0.23669928312301636, 0.15016165375709534]",0.34923997450292227,0.6507600254970778,0.1507600254970778
trait_agreeableness_00731,agreeableness,low,as_pas_only,none,trait_agreeableness_00731_act_002,low,"['trait_agreeableness_00731_act_001', 'trait_agreeableness_00731_act_002', 'trait_agreeableness_00731_act_003', 'trait_agreeableness_00731_act_004']","['Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.', ""It's practical to prioritize your own health and professional duties over volunteering; you can always return to it when you're in a better position."", 'You might consider reducing your hours slightly and finding a schedule that allows more time for rest, maintaining your commitment but taking care of your health too.', 'Consider taking a complete break from volunteering to focus entirely on your personal and professional life until you feel less overwhelmed.']","['high', 'low', 'high', 'low']","[-1.64453125, -1.26953125, -1.681640625, -1.0830078125]","[-0.05873325892857143, -0.04534040178571429, -0.05798760775862069, -0.04922762784090909]","[0.24852254986763, 0.2518733739852905, 0.24870793521404266, 0.2508961856365204]",0.49723046285373884,0.5027695371462612,0.0027695371462611584
trait_agreeableness_00732,agreeableness,low,as_pas_only,none,trait_agreeableness_00732_act_001,low,"['trait_agreeableness_00732_act_001', 'trait_agreeableness_00732_act_002', 'trait_agreeableness_00732_act_003', 'trait_agreeableness_00732_act_004']","['Recommend that they check local moving services or rental trucks, as you need to prioritize your own commitments this weekend.', 'Politely explain that you have long-standing personal plans and suggest that they reschedule the move or ask another friend for help.', 'You could suggest hiring professional movers and then visiting your friend after your retreat to help them unpack and settle in.', 'Offer to help your friend with packing a day or two before your retreat, so you can still support them without cancelling your plans.']","['low', 'low', 'high', 'high']","[-0.309814453125, -1.3720703125, -8.921875, -6.69140625]","[-0.014082475142045454, -0.0548828125, -0.4055397727272727, -0.25736177884615385]","[0.2923853397369385, 0.28069600462913513, 0.1976732313632965, 0.22924545407295227]",0.42691867271308087,0.5730813272869191,0.07308132728691907
trait_agreeableness_00733,agreeableness,low,as_pas_only,none,trait_agreeableness_00733_act_003,low,"['trait_agreeableness_00733_act_001', 'trait_agreeableness_00733_act_002', 'trait_agreeableness_00733_act_003', 'trait_agreeableness_00733_act_004']","['You could politely excuse yourself from your current commitment, explaining the importance of timely attendance at your work meeting.', 'Consider contacting a colleague who is also attending the meeting and kindly ask if they can cover the beginning part until you arrive.', ""Just focus on finishing your current commitment properly, even if it means being late; you can't always please everyone."", ""Send a quick message to inform them you'll be late, then proceed with your current engagement without cutting it short.""]","['high', 'high', 'low', 'low']","[-0.80078125, -3.3203125, -0.78515625, -5.19140625]","[-0.03813244047619048, -0.13834635416666666, -0.03413722826086957, -0.2257133152173913]","[0.2675507068634033, 0.24203811585903168, 0.2686217725276947, 0.2217893898487091]",0.5095888303159003,0.4904111696840997,-0.009588830315900299
trait_agreeableness_00734,agreeableness,low,as_pas_only,none,trait_agreeableness_00734_act_002,high,"['trait_agreeableness_00734_act_001', 'trait_agreeableness_00734_act_002', 'trait_agreeableness_00734_act_003', 'trait_agreeableness_00734_act_004']","['Directly ask both colleagues to clarify their points and explain the reasoning behind their disagreements in the meeting, fostering a clear and open dialogue.', 'You might consider suggesting a team-building activity that focuses on communication skills, which can improve overall team harmony without direct confrontation.', 'You could inform your manager about the disruptive behavior, letting them handle the situation and possibly mediate the conflict.', 'Perhaps you could recommend a feedback session where everyone gets the chance to express their thoughts in a structured manner, making the atmosphere more open and less tense.']","['low', 'high', 'low', 'high']","[-1.5302734375, -0.970703125, -7.9765625, -3.828125]","[-0.05667679398148148, -0.040445963541666664, -0.3625710227272727, -0.12760416666666666]","[0.2714177370071411, 0.2758590281009674, 0.19988954067230225, 0.25283366441726685]",0.5286927082745048,0.47130729172549524,-0.028692708274504763
trait_agreeableness_00735,agreeableness,low,as_pas_only,none,trait_agreeableness_00735_act_002,low,"['trait_agreeableness_00735_act_001', 'trait_agreeableness_00735_act_002', 'trait_agreeableness_00735_act_003', 'trait_agreeableness_00735_act_004']","['Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.', 'Just be straightforward and tell your friend what you really think about the art project; they asked for honesty, after all.', 'You could mention specific aspects you like while gently suggesting improvements in areas you think could be better.', 'Recommend your friend to seek feedback from professional artists as well, which can provide them with a more objective critique.']","['high', 'low', 'high', 'low']","[-9.203125, -0.00015294551849365234, -21.65625, -20.453125]","[-0.41832386363636365, -6.372729937235515e-06, -1.1398026315789473, -0.9296875]","[0.27738380432128906, 0.42145776748657227, 0.1348176747560501, 0.16634075343608856]",0.4122014790773392,0.5877985209226608,0.08779852092266083
trait_agreeableness_00736,agreeableness,low,as_pas_only,none,trait_agreeableness_00736_act_001,low,"['trait_agreeableness_00736_act_001', 'trait_agreeableness_00736_act_002', 'trait_agreeableness_00736_act_003', 'trait_agreeableness_00736_act_004']","['Suggest a compromise where Jahnia could redistribute some of the tasks among other team members to lessen your burden.', 'Decline the proposal, citing your current responsibilities and the importance of maintaining your personal life balance.', 'Perhaps you could agree to the new plan, but clarify your availability and limits to ensure your personal time is respected.', 'You might consider agreeing to the plan but also ask for help or support to manage the increased workload effectively.']","['low', 'low', 'high', 'high']","[-0.8662109375, -0.8193359375, -2.646484375, -3.099609375]","[-0.039373224431818184, -0.043122944078947366, -0.11506453804347826, -0.14760044642857142]","[0.261726438999176, 0.26074686646461487, 0.242647185921669, 0.2348794937133789]",0.47752668675075005,0.52247331324925,0.02247331324924995
trait_agreeableness_00737,agreeableness,low,as_pas_only,none,trait_agreeableness_00737_act_003,low,"['trait_agreeableness_00737_act_001', 'trait_agreeableness_00737_act_002', 'trait_agreeableness_00737_act_003', 'trait_agreeableness_00737_act_004']","['You could gently remind your colleagues about the value of discussing concerns directly with PersonZ to promote a more understanding and supportive work environment.', 'Consider sharing positive experiences or achievements of PersonZ to subtly shift the tone of the conversation to something more constructive and appreciative.', ""You might propose focusing the discussion on tasks and projects instead, pointing out that speculative talk is not productive or beneficial for the team's goals."", 'Suggest setting up a meeting where concerns can be addressed openly with PersonZ present, ensuring a fair dialogue and cutting out behind-the-back criticisms.']","['high', 'high', 'low', 'low']","[-9.2734375, -1.6005859375, -0.5400390625, -1.5693359375]","[-0.3566706730769231, -0.0640234375, -0.019287109375, -0.05411503232758621]","[0.1962878257036209, 0.2630198001861572, 0.2750535011291504, 0.2656388580799103]",0.4593076327339952,0.5406923672660048,0.04069236726600478
trait_agreeableness_00738,agreeableness,low,as_pas_only,none,trait_agreeableness_00738_act_001,low,"['trait_agreeableness_00738_act_001', 'trait_agreeableness_00738_act_002', 'trait_agreeableness_00738_act_003', 'trait_agreeableness_00738_act_004']","['Recommend they look into local community services like food banks and job training workshops to become more self-sufficient.', 'Offer to babysit the children a couple of times a week to give the parents time to job search or handle other responsibilities.', 'Suggest setting up a schedule where they can gradually take over the childcare and household chores as they stabilize financially.', 'Prepare some extra meals that can easily be reheated, to relieve them from cooking duties for a few days.']","['low', 'high', 'low', 'high']","[-0.1849365234375, -3.478515625, -3.435546875, -2.931640625]","[-0.008806501116071428, -0.139140625, -0.1561612215909091, -0.13325639204545456]","[0.27595552802085876, 0.24223433434963226, 0.23814626038074493, 0.24366390705108643]",0.4858982269198231,0.5141017730801769,0.014101773080176905
trait_agreeableness_00739,agreeableness,low,as_pas_only,none,trait_agreeableness_00739_act_001,high,"['trait_agreeableness_00739_act_001', 'trait_agreeableness_00739_act_002', 'trait_agreeableness_00739_act_003', 'trait_agreeableness_00739_act_004']","['Consider encouraging Destinnie to seek advice from an independent financial advisor to ensure she makes a well-informed decision.', 'Go ahead and emphasize the potential high returns of the deal to persuade Destinnie, focusing on how such investments can significantly pay off.', 'You could prioritize transparency and discuss both the potential benefits and risks openly with Destinnie, emphasizing that the final decision is hers to make.', ""You should highlight the unique chance this deal represents and pitch it as a strategically aggressive investment that shouldn't be missed.""]","['high', 'low', 'high', 'low']","[-0.82177734375, -6.1171875, -2.498046875, -1.185546875]","[-0.037353515625, -0.23527644230769232, -0.09252025462962964, -0.051545516304347824]","[0.2664770185947418, 0.21862655878067017, 0.2521744966506958, 0.26272186636924744]",0.5186515461594788,0.48134845384052116,-0.018651546159478838
trait_agreeableness_00740,agreeableness,low,as_pas_only,none,trait_agreeableness_00740_act_001,low,"['trait_agreeableness_00740_act_001', 'trait_agreeableness_00740_act_002', 'trait_agreeableness_00740_act_003', 'trait_agreeableness_00740_act_004']","[""Confront Hikari then and there by firmly stating the discomfort they're causing, to immediately address the issue."", ""Directly tell Hikari that their behavior is inappropriate and advise them to stop immediately if you feel it's disruptive enough."", 'Maybe suggest a quick, quiet walk with Hikari outside the venue to discuss the issue discreetly and help them regain composure.', 'Consider pulling Hikari aside gently to express your concerns in private, aiming to avoid public embarrassment.']","['low', 'low', 'high', 'high']","[-0.026092529296875, -4.02734375, -5.8671875, -7.4921875]","[-0.0011344577955163043, -0.16109375, -0.21730324074074073, -0.374609375]","[0.29885396361351013, 0.2546769082546234, 0.240756556391716, 0.20571261644363403]",0.4464691528766236,0.5535308471233764,0.05353084712337641
trait_agreeableness_00741,agreeableness,low,as_pas_only,none,trait_agreeableness_00741_act_003,low,"['trait_agreeableness_00741_act_001', 'trait_agreeableness_00741_act_002', 'trait_agreeableness_00741_act_003', 'trait_agreeableness_00741_act_004']","['You might consider arranging a private, friendly chat with Janya to understand any challenges she’s facing and discuss how you can help her meet her deadlines.', 'Perhaps you could offer to help Janya organize her tasks or suggest setting up a team meeting to realign everyone’s responsibilities and deadlines.', ""Directly inform Janya that her missed deadlines are impacting the team's performance and she needs to adhere to the project timeline more strictly."", 'Send an email to Janya outlining the deadlines and mentioning that further delays could lead to discussions with higher management.']","['high', 'high', 'low', 'low']","[-7.9375, -7.5390625, -0.0034122467041015625, -10.140625]","[-0.26458333333333334, -0.27922453703703703, -0.00012637950755931712, -0.4609375]","[0.24331432580947876, 0.23977786302566528, 0.3169712424278259, 0.19993652403354645]",0.4830922104310487,0.5169077895689513,0.016907789568951337
trait_agreeableness_00742,agreeableness,low,as_pas_only,none,trait_agreeableness_00742_act_001,low,"['trait_agreeableness_00742_act_001', 'trait_agreeableness_00742_act_002', 'trait_agreeableness_00742_act_003', 'trait_agreeableness_00742_act_004']","['Directly point out the flaw during the meeting and suggest an alternative strategy that mitigates these risks.', 'Consider suggesting a follow-up meeting where you can review the strategy more thoroughly together, to align on the best approach.', 'Challenge the strategy openly in the meeting to ensure everyone is aware of the potential losses, emphasizing the need for a robust discussion.', 'You could express your concerns by privately messaging your colleague, framing it as seeking to understand their perspective better.']","['low', 'high', 'low', 'high']","[-0.06317138671875, -11.5, -2.935546875, -11.1875]","[-0.0031585693359375, -0.5, -0.117421875, -0.5327380952380952]","[0.3236953020095825, 0.1969522386789322, 0.28874367475509644, 0.19060879945755005]",0.38756103236137285,0.6124389676386272,0.11243896763862715
trait_agreeableness_00743,agreeableness,low,as_pas_only,none,trait_agreeableness_00743_act_002,low,"['trait_agreeableness_00743_act_001', 'trait_agreeableness_00743_act_002', 'trait_agreeableness_00743_act_003', 'trait_agreeableness_00743_act_004']","['Maybe you could offer to help train someone else to share the workload, easing the burden on you.', 'Just say no to additional shifts and prioritize your health over voluntary extras.', 'You might consider gently explaining to your supervisor your health concerns and see if you can reduce the extra shifts.', ""Take a step back and let others step up; you're not the only one who can volunteer for extra work.""]","['high', 'low', 'high', 'low']","[-8.484375, -0.0137176513671875, -4.41796875, -6.73046875]","[-0.42421875, -0.0009798322405133928, -0.21037946428571427, -0.29262907608695654]","[0.20383358001708984, 0.3112333118915558, 0.25243231654167175, 0.23250077664852142]",0.4562659033576534,0.5437340966423466,0.04373409664234662
